test_id,input0_df,input1_df,output_df,math_fidelity,output_t,output_mb_r,output_mb_c,output_ub_r,output_ub_c,mblock_k,ublock_kt,nz_strips,nz_ublocks,nz_tiles,runtime
5000,Bfp2_b,Float16_b,Float16_b,HiFi3,5,12,4,2,2,2,4,6,27,200,156691
5001,Bfp2_b,Float16_b,Float16_b,HiFi4,3,12,4,2,2,2,4,4,35,256,165349
5002,Bfp2_b,Float16_b,Float16_b,HiFi3,3,12,4,2,2,2,4,4,35,256,134165
5003,Bfp2_b,Float16_b,Float16_b,HiFi4,7,12,4,2,2,2,4,8,35,256,238533
5004,Bfp2_b,Float16_b,Float16_b,HiFi3,7,12,4,2,2,2,4,8,35,256,207598
5005,Bfp2_b,Float16_b,Float16_b,HiFi3,7,12,4,2,2,4,4,8,35,256,205252
5006,Bfp2_b,Float16_b,Float16_b,HiFi4,7,12,4,2,2,4,4,8,35,256,236112
5007,Bfp2_b,Float16_b,Float16_b,HiFi4,3,12,4,2,2,4,4,4,35,256,164464
5008,Bfp2_b,Float16_b,Float16_b,HiFi3,3,12,4,2,2,4,4,4,35,256,132924
5009,Bfp2_b,Float16_b,Float16_b,HiFi4,2,12,4,2,2,2,4,3,15,116,95215
5010,Bfp2_b,Float16_b,Float16_b,HiFi3,2,12,4,2,2,2,4,3,15,116,80943
5011,Bfp2_b,Float16_b,Float16_b,HiFi4,5,12,4,2,2,2,4,6,27,200,180905
5012,Bfp2_b,Float16_b,Float16_b,HiFi4,4,12,4,2,2,2,4,5,23,172,152077
5013,Bfp2_b,Float16_b,Float16_b,HiFi4,6,12,4,2,2,2,4,7,31,228,209707
5014,Bfp2_b,Float16_b,Float16_b,HiFi4,3,12,4,2,2,2,4,4,19,144,123197
5015,Bfp2_b,Float16_b,Float16_b,HiFi3,4,12,4,2,2,2,4,5,23,172,131355
5016,Bfp2_b,Float16_b,Float16_b,HiFi3,3,12,4,2,2,2,4,4,19,144,106042
5017,Bfp2_b,Float16_b,Float16_b,HiFi3,6,12,4,2,2,2,4,7,31,228,182320
5018,Bfp2_b,Float16_b,Float16_b,HiFi3,4,12,4,2,2,4,4,5,23,172,129312
5019,Bfp2_b,Float16_b,Float16_b,HiFi4,4,12,4,2,2,4,4,5,23,172,150599
5020,Bfp2_b,Float16_b,Float16_b,HiFi3,2,12,4,2,2,4,4,3,15,116,80825
5021,Bfp2_b,Float16_b,Float16_b,HiFi4,2,12,4,2,2,4,4,3,15,116,95211
5022,Bfp2_b,Float16_b,Float16_b,HiFi3,6,12,4,2,2,4,4,7,31,228,179825
5023,Bfp2_b,Float16_b,Float16_b,HiFi3,5,12,4,2,2,4,4,6,27,200,154307
5024,Bfp2_b,Float16_b,Float16_b,HiFi4,6,12,4,2,2,4,4,7,31,228,207422
5025,Bfp2_b,Float16_b,Float16_b,HiFi4,5,12,4,2,2,4,4,6,27,200,178635
5026,Bfp2_b,Float16_b,Float16_b,HiFi4,3,12,4,2,2,4,4,4,19,144,122451
5027,Bfp2_b,Float16_b,Float16_b,HiFi3,3,12,4,2,2,4,4,4,19,144,104756
5028,Bfp2_b,Float16_b,Float16_b,HiFi4,4,12,4,2,2,4,4,5,42,305,198531
5029,Bfp2_b,Float16_b,Float16_b,HiFi3,4,12,4,2,2,4,4,5,42,305,161107
5030,Bfp2_b,Float16_b,Float16_b,HiFi4,4,12,4,2,2,2,4,5,42,305,198541
5031,Bfp2_b,Float16_b,Float16_b,HiFi4,2,12,4,2,2,2,4,3,28,207,131176
5032,Bfp2_b,Float16_b,Float16_b,HiFi4,6,12,4,2,2,2,4,7,56,403,267554
5033,Bfp2_b,Float16_b,Float16_b,HiFi4,5,12,4,2,2,2,4,6,49,354,232687
5034,Bfp2_b,Float16_b,Float16_b,HiFi3,2,12,4,2,2,2,4,3,28,207,105721
5035,Bfp2_b,Float16_b,Float16_b,HiFi3,6,12,4,2,2,2,4,7,56,403,218713
5036,Bfp2_b,Float16_b,Float16_b,HiFi3,5,12,4,2,2,2,4,6,49,354,189829
5037,Bfp2_b,Float16_b,Float16_b,HiFi3,2,12,4,2,2,4,4,3,28,207,105682
5038,Bfp2_b,Float16_b,Float16_b,HiFi4,2,12,4,2,2,4,4,3,28,207,131113
5039,Bfp2_b,Float16_b,Float16_b,HiFi3,6,12,4,2,2,4,4,7,56,403,218642
5040,Bfp2_b,Float16_b,Float16_b,HiFi4,6,12,4,2,2,4,4,7,56,403,267484
5041,Bfp2_b,Float16_b,Float16_b,HiFi3,5,12,4,2,2,4,4,6,49,354,189736
5042,Bfp2_b,Float16_b,Float16_b,HiFi4,5,12,4,2,2,4,4,6,49,354,232527
5043,Bfp2_b,Float16_b,Float16_b,HiFi3,4,12,4,2,2,2,4,5,42,305,161527
5044,Bfp2_b,Float16_b,Float16_b,HiFi3,7,12,4,2,2,4,4,8,63,452,247198
5045,Bfp2_b,Float16_b,Float16_b,HiFi3,7,12,4,2,2,2,4,8,63,452,247694
5046,Bfp2_b,Float16_b,Float16_b,HiFi4,7,12,4,2,2,2,4,8,63,452,302450
5047,Bfp2_b,Float16_b,Float16_b,HiFi4,7,12,4,2,2,4,4,8,63,452,302307
